Layer
__module.model.layers.13.self_attn.q_proj/ov_ext::linear/MatMul,1818
__module.model.layers.13.self_attn/aten::view/Reshape,8
__module.model.layers.13.self_attn/aten::add/Add,91
__module.model.layers.13.self_attn.k_proj/ov_ext::linear/MatMul,411
__module.model.layers.13.self_attn/aten::view/Reshape_1,7
__module.model.layers.13.self_attn/aten::add/Add_1,31
__module.model.layers.13.self_attn.v_proj/ov_ext::linear/MatMul,412
__module.model.layers.13.self_attn/aten::view/Reshape_2,7
__module.model.layers.13.self_attn/aten::transpose/Transpose_2,22
__module.model.layers.13.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,991
__module.model.layers.13.self_attn/aten::transpose/Transpose_3,60
__module.model.layers.13.self_attn/aten::reshape/Reshape_2,6
__module.model.layers.13.self_attn.o_proj/ov_ext::linear/MatMul,1635
__module.model.layers.13/aten::add/Add,63
__module.model.layers.13.post_attention_layernorm/aten::mul/Multiply_1,48
__module.model.layers.13.mlp.gate_proj/ov_ext::linear/MatMul,6934
__module.model.layers.13.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.13.mlp.up_proj/ov_ext::linear/MatMul,6304
__module.model.layers.13.mlp/aten::mul/Multiply,266
__module.model.layers.13.mlp.down_proj/ov_ext::linear/MatMul,8848
__module.model.layers.13/aten::add/Add_1,65
__module.model.layers.14.input_layernorm/aten::mul/Multiply_1,52
__module.model.layers.14.self_attn.q_proj/ov_ext::linear/MatMul,1864
__module.model.layers.14.self_attn/aten::view/Reshape,9
__module.model.layers.14.self_attn/aten::add/Add,89
__module.model.layers.14.self_attn.k_proj/ov_ext::linear/MatMul,409
__module.model.layers.14.self_attn/aten::view/Reshape_1,7
__module.model.layers.14.self_attn/aten::add/Add_1,30
__module.model.layers.14.self_attn.v_proj/ov_ext::linear/MatMul,413
__module.model.layers.14.self_attn/aten::view/Reshape_2,6
__module.model.layers.14.self_attn/aten::transpose/Transpose_2,15
__module.model.layers.14.self_attn/aten::scaled_dot_product_attention/ScaledDotProductAttention,873
__module.model.layers.14.self_attn/aten::transpose/Transpose_3,47
__module.model.layers.14.self_attn/aten::reshape/Reshape_2,6
__module.model.layers.14.self_attn.o_proj/ov_ext::linear/MatMul,1666
__module.model.layers.14/aten::add/Add,52
__module.model.layers.14.post_attention_layernorm/aten::mul/Multiply_1,48
__module.model.layers.14.mlp.gate_proj/ov_ext::linear/MatMul,6883
__module.model.layers.14.mlp.act_fn/aten::silu/Swish,0
__module.model.layers.14.mlp.up_proj/ov_ext::linear/MatMul,6358
__module.model.layers.14.mlp/aten::mul/Multiply,240
__module.model.layers.14.mlp.down_proj/ov_ext::linear/MatMul,8749
__module.model.layers.14/aten::add/Add_1,62
__module.model.layers.15.input_layernorm/aten::mul/Multiply_1,52
__module.model.layers.15.self_attn.q_proj/ov_ext::linear/MatMul,1858
__module.model.layers.15.self_attn/aten::view/Reshape_2,9
__module.model.layers.15.self_attn/aten::add/Add_1,90
__module.model.layers.15.self_attn.k_proj/ov_ext::linear/MatMul,408
__module.model.layers.15.self_attn/aten::view/Reshape_1,8
__module.model.layers.15.self_attn/aten::add/Add,28
__module.model.layers.15.self_attn.v_proj/ov_ext::linear/MatMul,411
__module.model.layers.15.self_attn/aten::view/Reshape,7
__module.model.layers.15.self_attn/aten::transpose/Transpose,25
